customer_id,name,email,city,signup_date
2790,Customer_2790,user2790@example.com,Mumbai,2020-12-24
2791,Customer_2791,user2791@example.com,Bangalore,2023-02-03
2792,Customer_2792,user2792@example.com,Delhi,2021-02-03
2793,Customer_2793,user2793@example.com,Delhi,2020-12-03
2794,Customer_2794,user2794@example.com,Mumbai,2024-01-14
2795,Customer_2795,user2795@example.com,Hyderabad,2023-10-03
2796,Customer_2796,user2796@example.com,Kolkata,2023-04-29
2797,Customer_2797,user2797@example.com,Delhi,2022-10-28
2798,Customer_2798,user2798@example.com,Hyderabad,2020-07-16
2799,Customer_2799,user2799@example.com,Chennai,2023-04-01
2800,Customer_2800,user2800@example.com,Hyderabad,2022-06-20
2801,Customer_2801,user2801@example.com,Delhi,2022-10-20
2802,Customer_2802,user2802@example.com,Delhi,2023-04-26
2803,Customer_2803,user2803@example.com,Hyderabad,2021-10-04
2804,Customer_2804,user2804@example.com,Chennai,2020-09-05
2805,Customer_2805,user2805@example.com,Chennai,2022-11-22
2806,Customer_2806,user2806@example.com,Kolkata,2023-12-16
2807,Customer_2807,user2807@example.com,Hyderabad,2022-09-05
2808,Customer_2808,user2808@example.com,Hyderabad,2020-10-18
2809,Customer_2809,user2809@example.com,Delhi,2023-06-20
2810,Customer_2810,user2810@example.com,Bangalore,2024-02-02
2811,Customer_2811,user2811@example.com,Delhi,2023-03-09
2812,Customer_2812,user2812@example.com,Hyderabad,2023-11-29
2813,Customer_2813,user2813@example.com,Bangalore,2021-12-13
2814,Customer_2814,user2814@example.com,Mumbai,2020-09-13
2815,Customer_2815,user2815@example.com,Kolkata,2020-05-12
2816,Customer_2816,user2816@example.com,Mumbai,2023-03-19
2817,Customer_2817,user2817@example.com,Delhi,2022-06-24
2818,Customer_2818,user2818@example.com,Delhi,2020-08-25
2819,Customer_2819,user2819@example.com,Bangalore,2022-12-24
2820,Customer_2820,user2820@example.com,Delhi,2020-04-02
2821,Customer_2821,user2821@example.com,Delhi,2020-03-04
2822,Customer_2822,user2822@example.com,Bangalore,2023-11-07
2823,Customer_2823,user2823@example.com,Mumbai,2023-06-12
2824,Customer_2824,user2824@example.com,Delhi,2022-03-28
2825,Customer_2825,user2825@example.com,Chennai,2022-09-28
2826,Customer_2826,user2826@example.com,Chennai,2021-04-14
2827,Customer_2827,user2827@example.com,Kolkata,2021-02-22
2828,Customer_2828,user2828@example.com,Mumbai,2020-03-04
2829,Customer_2829,user2829@example.com,Delhi,2020-03-17
2830,Customer_2830,user2830@example.com,Delhi,2020-05-29
2831,Customer_2831,user2831@example.com,Kolkata,2023-01-04
2832,Customer_2832,user2832@example.com,Chennai,2021-09-30
2833,Customer_2833,user2833@example.com,Hyderabad,2024-01-12
2834,Customer_2834,user2834@example.com,Bangalore,2020-08-15
2835,Customer_2835,user2835@example.com,Mumbai,2021-11-15
2836,Customer_2836,user2836@example.com,Hyderabad,2020-08-08
2837,Customer_2837,user2837@example.com,Bangalore,2022-02-12
2838,Customer_2838,user2838@example.com,Hyderabad,2021-06-21
2839,Customer_2839,user2839@example.com,Bangalore,2022-12-21
2840,Customer_2840,user2840@example.com,Bangalore,2020-04-08
2841,Customer_2841,user2841@example.com,Chennai,2021-09-26
2842,Customer_2842,user2842@example.com,Hyderabad,2020-01-01
2843,Customer_2843,user2843@example.com,Mumbai,2023-08-18
2844,Customer_2844,user2844@example.com,Mumbai,2020-05-23
2845,Customer_2845,user2845@example.com,Mumbai,2020-08-12
2846,Customer_2846,user2846@example.com,Bangalore,2022-12-14
2847,Customer_2847,user2847@example.com,Hyderabad,2024-01-13
2848,Customer_2848,user2848@example.com,Bangalore,2022-12-28
2849,Customer_2849,user2849@example.com,Mumbai,2021-05-13
2850,Customer_2850,user2850@example.com,Kolkata,2021-05-03
2851,Customer_2851,user2851@example.com,Kolkata,2020-03-08
2852,Customer_2852,user2852@example.com,Kolkata,2022-02-13
2853,Customer_2853,user2853@example.com,Chennai,2023-01-05
2854,Customer_2854,user2854@example.com,Chennai,2020-09-14
2855,Customer_2855,user2855@example.com,Kolkata,2022-01-16
2856,Customer_2856,user2856@example.com,Hyderabad,2021-10-22
2857,Customer_2857,user2857@example.com,Chennai,2023-10-19
2858,Customer_2858,user2858@example.com,Delhi,2021-04-09
2859,Customer_2859,user2859@example.com,Bangalore,2020-06-05
2860,Customer_2860,user2860@example.com,Hyderabad,2022-03-12
2861,Customer_2861,user2861@example.com,Mumbai,2022-10-09
2862,Customer_2862,user2862@example.com,Hyderabad,2023-05-12
2863,Customer_2863,user2863@example.com,Hyderabad,2020-12-08
2864,Customer_2864,user2864@example.com,Delhi,2020-06-12
2865,Customer_2865,user2865@example.com,Delhi,2020-10-05
2866,Customer_2866,user2866@example.com,Bangalore,2020-06-27
2867,Customer_2867,user2867@example.com,Chennai,2021-01-07
2868,Customer_2868,user2868@example.com,Bangalore,2020-08-08
2869,Customer_2869,user2869@example.com,Hyderabad,2021-07-19
2870,Customer_2870,user2870@example.com,Bangalore,2022-12-09
2871,Customer_2871,user2871@example.com,Mumbai,2021-03-30
2872,Customer_2872,user2872@example.com,Hyderabad,2020-01-17
2873,Customer_2873,user2873@example.com,Delhi,2020-05-01
2874,Customer_2874,user2874@example.com,Delhi,2021-05-07
2875,Customer_2875,user2875@example.com,Kolkata,2020-11-11
2876,Customer_2876,user2876@example.com,Chennai,2022-09-08
2877,Customer_2877,user2877@example.com,Hyderabad,2023-12-17
2878,Customer_2878,user2878@example.com,Bangalore,2022-11-08
2879,Customer_2879,user2879@example.com,Hyderabad,2020-12-24
2880,Customer_2880,user2880@example.com,Hyderabad,2020-06-21
2881,Customer_2881,user2881@example.com,Bangalore,2020-05-24
2882,Customer_2882,user2882@example.com,Delhi,2022-04-02
2883,Customer_2883,user2883@example.com,Mumbai,2022-04-18
2884,Customer_2884,user2884@example.com,Kolkata,2020-10-09
2885,Customer_2885,user2885@example.com,Bangalore,2022-10-24
2886,Customer_2886,user2886@example.com,Hyderabad,2020-01-14
2887,Customer_2887,user2887@example.com,Hyderabad,2022-09-27
2888,Customer_2888,user2888@example.com,Hyderabad,2020-05-13
2889,Customer_2889,user2889@example.com,Chennai,2023-11-15
2890,Customer_2890,user2890@example.com,Chennai,2022-01-23
2891,Customer_2891,user2891@example.com,Bangalore,2020-02-06
2892,Customer_2892,user2892@example.com,Bangalore,2021-01-03
2893,Customer_2893,user2893@example.com,Hyderabad,2023-11-16
2894,Customer_2894,user2894@example.com,Bangalore,2021-09-28
2895,Customer_2895,user2895@example.com,Mumbai,2021-07-24
2896,Customer_2896,user2896@example.com,Chennai,2023-02-05
2897,Customer_2897,user2897@example.com,Mumbai,2022-08-19
2898,Customer_2898,user2898@example.com,Kolkata,2022-12-19
2899,Customer_2899,user2899@example.com,Hyderabad,2022-04-09
2900,Customer_2900,user2900@example.com,Mumbai,2020-08-21
2901,Customer_2901,user2901@example.com,Bangalore,2022-05-21
2902,Customer_2902,user2902@example.com,Mumbai,2022-09-20
2903,Customer_2903,user2903@example.com,Mumbai,2022-05-21
2904,Customer_2904,user2904@example.com,Kolkata,2022-05-18
2905,Customer_2905,user2905@example.com,Delhi,2021-03-30
2906,Customer_2906,user2906@example.com,Hyderabad,2021-12-25
2907,Customer_2907,user2907@example.com,Bangalore,2021-04-09
2908,Customer_2908,user2908@example.com,Delhi,2021-02-28
2909,Customer_2909,user2909@example.com,Hyderabad,2023-11-05
2910,Customer_2910,user2910@example.com,Bangalore,2020-07-10
2911,Customer_2911,user2911@example.com,Kolkata,2021-07-15
2912,Customer_2912,user2912@example.com,Hyderabad,2020-04-04
2913,Customer_2913,user2913@example.com,Mumbai,2022-01-05
2914,Customer_2914,user2914@example.com,Kolkata,2022-07-19
2915,Customer_2915,user2915@example.com,Kolkata,2020-07-23
2916,Customer_2916,user2916@example.com,Delhi,2021-04-08
2917,Customer_2917,user2917@example.com,Kolkata,2020-01-05
2918,Customer_2918,user2918@example.com,Delhi,2022-02-21
2919,Customer_2919,user2919@example.com,Hyderabad,2023-08-15
2920,Customer_2920,user2920@example.com,Chennai,2023-06-06
2921,Customer_2921,user2921@example.com,Chennai,2021-04-21
2922,Customer_2922,user2922@example.com,Chennai,2023-09-25
2923,Customer_2923,user2923@example.com,Bangalore,2023-02-20
2924,Customer_2924,user2924@example.com,Kolkata,2022-02-26
2925,Customer_2925,user2925@example.com,Hyderabad,2020-07-29
2926,Customer_2926,user2926@example.com,Bangalore,2022-08-02
2927,Customer_2927,user2927@example.com,Mumbai,2021-07-01
2928,Customer_2928,user2928@example.com,Chennai,2022-11-26
2929,Customer_2929,user2929@example.com,Bangalore,2022-12-24
2930,Customer_2930,user2930@example.com,Mumbai,2020-03-23
2931,Customer_2931,user2931@example.com,Delhi,2023-08-10
2932,Customer_2932,user2932@example.com,Kolkata,2020-11-20
2933,Customer_2933,user2933@example.com,Hyderabad,2022-04-01
2934,Customer_2934,user2934@example.com,Mumbai,2020-12-14
2935,Customer_2935,user2935@example.com,Hyderabad,2021-01-01
2936,Customer_2936,user2936@example.com,Delhi,2023-07-16
2937,Customer_2937,user2937@example.com,Chennai,2020-01-17
2938,Customer_2938,user2938@example.com,Kolkata,2021-12-27
2939,Customer_2939,user2939@example.com,Bangalore,2021-02-01
2940,Customer_2940,user2940@example.com,Chennai,2020-08-29
2941,Customer_2941,user2941@example.com,Mumbai,2020-10-12
2942,Customer_2942,user2942@example.com,Delhi,2020-07-05
2943,Customer_2943,user2943@example.com,Mumbai,2022-11-20
2944,Customer_2944,user2944@example.com,Hyderabad,2020-04-12
2945,Customer_2945,user2945@example.com,Kolkata,2023-06-05
2946,Customer_2946,user2946@example.com,Mumbai,2022-07-13
2947,Customer_2947,user2947@example.com,Mumbai,2021-11-08
2948,Customer_2948,user2948@example.com,Hyderabad,2023-03-23
2949,Customer_2949,user2949@example.com,Mumbai,2021-03-20
2950,Customer_2950,user2950@example.com,Chennai,2021-11-26
2951,Customer_2951,user2951@example.com,Kolkata,2022-11-23
2952,Customer_2952,user2952@example.com,Delhi,2022-03-18
2953,Customer_2953,user2953@example.com,Kolkata,2022-10-17
2954,Customer_2954,user2954@example.com,Kolkata,2020-03-29
2955,Customer_2955,user2955@example.com,Delhi,2024-02-02
2956,Customer_2956,user2956@example.com,Kolkata,2023-04-17
2957,Customer_2957,user2957@example.com,Delhi,2021-07-15
2958,Customer_2958,user2958@example.com,Chennai,2021-01-12
2959,Customer_2959,user2959@example.com,Bangalore,2020-12-29
2960,Customer_2960,user2960@example.com,Bangalore,2022-09-04
2961,Customer_2961,user2961@example.com,Chennai,2022-07-05
2962,Customer_2962,user2962@example.com,Kolkata,2022-09-26
2963,Customer_2963,user2963@example.com,Hyderabad,2020-09-16
2964,Customer_2964,user2964@example.com,Delhi,2023-12-18
2965,Customer_2965,user2965@example.com,Chennai,2023-01-04
2966,Customer_2966,user2966@example.com,Bangalore,2021-07-22
2967,Customer_2967,user2967@example.com,Hyderabad,2024-01-16
2968,Customer_2968,user2968@example.com,Delhi,2023-02-14
2969,Customer_2969,user2969@example.com,Bangalore,2020-11-30
2970,Customer_2970,user2970@example.com,Delhi,2020-06-01
2971,Customer_2971,user2971@example.com,Kolkata,2022-03-03
2972,Customer_2972,user2972@example.com,Hyderabad,2023-03-08
2973,Customer_2973,user2973@example.com,Chennai,2023-06-05
2974,Customer_2974,user2974@example.com,Hyderabad,2020-06-22
2975,Customer_2975,user2975@example.com,Hyderabad,2020-09-23
2976,Customer_2976,user2976@example.com,Mumbai,2020-11-24
2977,Customer_2977,user2977@example.com,Bangalore,2021-01-08
2978,Customer_2978,user2978@example.com,Kolkata,2023-01-07
2979,Customer_2979,user2979@example.com,Mumbai,2021-03-09
2980,Customer_2980,user2980@example.com,Bangalore,2020-05-23
2981,Customer_2981,user2981@example.com,Bangalore,2022-09-18
2982,Customer_2982,user2982@example.com,Kolkata,2021-01-08
2983,Customer_2983,user2983@example.com,Bangalore,2020-09-28
2984,Customer_2984,user2984@example.com,Mumbai,2022-10-26
2985,Customer_2985,user2985@example.com,Delhi,2020-09-24
2986,Customer_2986,user2986@example.com,Mumbai,2021-04-20
2987,Customer_2987,user2987@example.com,Chennai,2020-02-06
2988,Customer_2988,user2988@example.com,Chennai,2023-11-07
2989,Customer_2989,user2989@example.com,Mumbai,2022-08-24
2990,Customer_2990,user2990@example.com,Bangalore,2020-02-23
2991,Customer_2991,user2991@example.com,Kolkata,2022-05-11
2992,Customer_2992,user2992@example.com,Delhi,2020-06-30
2993,Customer_2993,user2993@example.com,Hyderabad,2022-03-09
2994,Customer_2994,user2994@example.com,Kolkata,2021-10-28
2995,Customer_2995,user2995@example.com,Mumbai,2021-12-29
2996,Customer_2996,user2996@example.com,Kolkata,2024-02-06
2997,Customer_2997,user2997@example.com,Delhi,2021-11-08
2998,Customer_2998,user2998@example.com,Mumbai,2021-07-22
2999,Customer_2999,user2999@example.com,Kolkata,2022-08-29
3000,Customer_3000,user3000@example.com,Hyderabad,2023-05-18
3001,Customer_3001,user3001@example.com,Kolkata,2021-05-29
3002,Customer_3002,user3002@example.com,Mumbai,2022-06-04
3003,Customer_3003,user3003@example.com,Bangalore,2020-04-12
3004,Customer_3004,user3004@example.com,Chennai,2022-10-15
3005,Customer_3005,user3005@example.com,Hyderabad,2023-12-07
3006,Customer_3006,user3006@example.com,Mumbai,2023-06-10
3007,Customer_3007,user3007@example.com,Delhi,2022-02-12
3008,Customer_3008,user3008@example.com,Kolkata,2020-03-16
3009,Customer_3009,user3009@example.com,Kolkata,2022-09-12
3010,Customer_3010,user3010@example.com,Hyderabad,2021-11-21
3011,Customer_3011,user3011@example.com,Hyderabad,2023-05-17
3012,Customer_3012,user3012@example.com,Bangalore,2022-02-24
3013,Customer_3013,user3013@example.com,Mumbai,2021-02-16
3014,Customer_3014,user3014@example.com,Bangalore,2024-02-08
3015,Customer_3015,user3015@example.com,Kolkata,2022-09-04
3016,Customer_3016,user3016@example.com,Mumbai,2023-04-07
3017,Customer_3017,user3017@example.com,Delhi,2021-12-16
3018,Customer_3018,user3018@example.com,Bangalore,2021-06-01
3019,Customer_3019,user3019@example.com,Hyderabad,2022-05-20
3020,Customer_3020,user3020@example.com,Bangalore,2020-06-08
3021,Customer_3021,user3021@example.com,Delhi,2022-05-19
3022,Customer_3022,user3022@example.com,Bangalore,2023-04-20
3023,Customer_3023,user3023@example.com,Bangalore,2021-11-25
3024,Customer_3024,user3024@example.com,Bangalore,2022-03-10
3025,Customer_3025,user3025@example.com,Kolkata,2020-11-01
3026,Customer_3026,user3026@example.com,Chennai,2022-12-01
3027,Customer_3027,user3027@example.com,Kolkata,2022-05-31
3028,Customer_3028,user3028@example.com,Chennai,2020-07-28
3029,Customer_3029,user3029@example.com,Delhi,2023-10-27
3030,Customer_3030,user3030@example.com,Chennai,2020-08-07
3031,Customer_3031,user3031@example.com,Kolkata,2023-07-17
3032,Customer_3032,user3032@example.com,Mumbai,2020-09-05
3033,Customer_3033,user3033@example.com,Chennai,2023-09-11
3034,Customer_3034,user3034@example.com,Delhi,2022-06-10
3035,Customer_3035,user3035@example.com,Hyderabad,2022-10-10
3036,Customer_3036,user3036@example.com,Chennai,2024-01-16
3037,Customer_3037,user3037@example.com,Chennai,2023-07-29
3038,Customer_3038,user3038@example.com,Bangalore,2021-06-30
3039,Customer_3039,user3039@example.com,Delhi,2022-08-02
3040,Customer_3040,user3040@example.com,Bangalore,2024-02-06
3041,Customer_3041,user3041@example.com,Bangalore,2022-03-15
3042,Customer_3042,user3042@example.com,Mumbai,2021-04-05
3043,Customer_3043,user3043@example.com,Bangalore,2020-09-25
3044,Customer_3044,user3044@example.com,Mumbai,2022-10-21
3045,Customer_3045,user3045@example.com,Bangalore,2024-01-12
3046,Customer_3046,user3046@example.com,Hyderabad,2021-05-14
3047,Customer_3047,user3047@example.com,Bangalore,2023-09-02
3048,Customer_3048,user3048@example.com,Delhi,2021-05-10
3049,Customer_3049,user3049@example.com,Hyderabad,2023-05-11
3050,Customer_3050,user3050@example.com,Delhi,2021-07-16
3051,Customer_3051,user3051@example.com,Chennai,2023-11-19
3052,Customer_3052,user3052@example.com,Hyderabad,2020-07-27
3053,Customer_3053,user3053@example.com,Chennai,2022-07-08
3054,Customer_3054,user3054@example.com,Chennai,2023-10-04
3055,Customer_3055,user3055@example.com,Mumbai,2020-03-23
3056,Customer_3056,user3056@example.com,Mumbai,2022-03-25
3057,Customer_3057,user3057@example.com,Kolkata,2023-03-30
3058,Customer_3058,user3058@example.com,Kolkata,2021-03-17
3059,Customer_3059,user3059@example.com,Kolkata,2023-11-27
3060,Customer_3060,user3060@example.com,Delhi,2021-07-04
3061,Customer_3061,user3061@example.com,Mumbai,2021-08-24
3062,Customer_3062,user3062@example.com,Bangalore,2023-09-21
3063,Customer_3063,user3063@example.com,Mumbai,2022-05-18
3064,Customer_3064,user3064@example.com,Mumbai,2023-02-22
3065,Customer_3065,user3065@example.com,Kolkata,2022-12-19
3066,Customer_3066,user3066@example.com,Mumbai,2022-01-17
3067,Customer_3067,user3067@example.com,Bangalore,2020-01-21
3068,Customer_3068,user3068@example.com,Delhi,2022-07-14
3069,Customer_3069,user3069@example.com,Delhi,2023-07-04
3070,Customer_3070,user3070@example.com,Chennai,2023-01-19
3071,Customer_3071,user3071@example.com,Hyderabad,2022-01-19
3072,Customer_3072,user3072@example.com,Kolkata,2021-07-11
3073,Customer_3073,user3073@example.com,Delhi,2020-07-02
3074,Customer_3074,user3074@example.com,Mumbai,2022-01-27
3075,Customer_3075,user3075@example.com,Mumbai,2021-01-02
3076,Customer_3076,user3076@example.com,Delhi,2022-03-24
3077,Customer_3077,user3077@example.com,Kolkata,2020-01-10
3078,Customer_3078,user3078@example.com,Chennai,2022-04-24
3079,Customer_3079,user3079@example.com,Kolkata,2020-06-24
3080,Customer_3080,user3080@example.com,Kolkata,2021-06-08
3081,Customer_3081,user3081@example.com,Bangalore,2020-12-08
3082,Customer_3082,user3082@example.com,Bangalore,2022-11-09
3083,Customer_3083,user3083@example.com,Hyderabad,2020-03-13
3084,Customer_3084,user3084@example.com,Chennai,2020-05-08
3085,Customer_3085,user3085@example.com,Mumbai,2023-04-15
3086,Customer_3086,user3086@example.com,Delhi,2023-10-22
3087,Customer_3087,user3087@example.com,Chennai,2023-12-04
3088,Customer_3088,user3088@example.com,Chennai,2022-05-10
3089,Customer_3089,user3089@example.com,Mumbai,2022-04-20
3090,Customer_3090,user3090@example.com,Mumbai,2021-07-14
3091,Customer_3091,user3091@example.com,Kolkata,2022-05-29
3092,Customer_3092,user3092@example.com,Delhi,2023-05-02
3093,Customer_3093,user3093@example.com,Mumbai,2023-09-12
3094,Customer_3094,user3094@example.com,Mumbai,2022-02-13
3095,Customer_3095,user3095@example.com,Mumbai,2020-07-10
3096,Customer_3096,user3096@example.com,Mumbai,2020-05-31
3097,Customer_3097,user3097@example.com,Bangalore,2021-02-24
3098,Customer_3098,user3098@example.com,Chennai,2023-10-01
3099,Customer_3099,user3099@example.com,Bangalore,2020-04-18
3100,Customer_3100,user3100@example.com,Mumbai,2021-01-15
3101,Customer_3101,user3101@example.com,Kolkata,2023-07-15
3102,Customer_3102,user3102@example.com,Chennai,2021-12-09
3103,Customer_3103,user3103@example.com,Kolkata,2022-05-10
3104,Customer_3104,user3104@example.com,Hyderabad,2021-08-11
3105,Customer_3105,user3105@example.com,Mumbai,2020-12-20
3106,Customer_3106,user3106@example.com,Hyderabad,2022-07-05
3107,Customer_3107,user3107@example.com,Hyderabad,2023-11-06
3108,Customer_3108,user3108@example.com,Delhi,2021-06-14
3109,Customer_3109,user3109@example.com,Kolkata,2021-10-08
3110,Customer_3110,user3110@example.com,Hyderabad,2022-08-14
3111,Customer_3111,user3111@example.com,Hyderabad,2022-09-11
3112,Customer_3112,user3112@example.com,Hyderabad,2022-09-15
3113,Customer_3113,user3113@example.com,Hyderabad,2020-06-21
3114,Customer_3114,user3114@example.com,Delhi,2020-03-18
3115,Customer_3115,user3115@example.com,Chennai,2021-10-29
3116,Customer_3116,user3116@example.com,Bangalore,2021-07-07
3117,Customer_3117,user3117@example.com,Kolkata,2021-06-18
3118,Customer_3118,user3118@example.com,Hyderabad,2023-06-25
3119,Customer_3119,user3119@example.com,Bangalore,2022-05-20
3120,Customer_3120,user3120@example.com,Hyderabad,2021-12-24
3121,Customer_3121,user3121@example.com,Kolkata,2021-09-18
3122,Customer_3122,user3122@example.com,Kolkata,2022-01-15
3123,Customer_3123,user3123@example.com,Hyderabad,2023-05-29
3124,Customer_3124,user3124@example.com,Hyderabad,2020-04-26
3125,Customer_3125,user3125@example.com,Hyderabad,2020-06-07
3126,Customer_3126,user3126@example.com,Chennai,2022-09-19
3127,Customer_3127,user3127@example.com,Bangalore,2024-02-05
3128,Customer_3128,user3128@example.com,Hyderabad,2023-04-16
3129,Customer_3129,user3129@example.com,Chennai,2021-01-28
3130,Customer_3130,user3130@example.com,Kolkata,2022-02-04
3131,Customer_3131,user3131@example.com,Bangalore,2022-12-26
3132,Customer_3132,user3132@example.com,Delhi,2020-03-28
3133,Customer_3133,user3133@example.com,Hyderabad,2021-02-11
3134,Customer_3134,user3134@example.com,Delhi,2021-07-06
3135,Customer_3135,user3135@example.com,Mumbai,2021-07-22
3136,Customer_3136,user3136@example.com,Kolkata,2021-11-05
3137,Customer_3137,user3137@example.com,Kolkata,2024-01-23
3138,Customer_3138,user3138@example.com,Delhi,2024-01-07
3139,Customer_3139,user3139@example.com,Chennai,2022-01-27
3140,Customer_3140,user3140@example.com,Bangalore,2020-11-16
3141,Customer_3141,user3141@example.com,Kolkata,2021-01-22
3142,Customer_3142,user3142@example.com,Chennai,2022-07-18
3143,Customer_3143,user3143@example.com,Delhi,2020-03-04
3144,Customer_3144,user3144@example.com,Kolkata,2020-08-05
3145,Customer_3145,user3145@example.com,Chennai,2020-10-03
3146,Customer_3146,user3146@example.com,Hyderabad,2022-03-11
3147,Customer_3147,user3147@example.com,Bangalore,2022-06-30
3148,Customer_3148,user3148@example.com,Kolkata,2020-04-24
3149,Customer_3149,user3149@example.com,Delhi,2023-10-31
3150,Customer_3150,user3150@example.com,Kolkata,2022-01-04
3151,Customer_3151,user3151@example.com,Bangalore,2023-03-04
3152,Customer_3152,user3152@example.com,Chennai,2021-03-05
3153,Customer_3153,user3153@example.com,Delhi,2023-04-10
3154,Customer_3154,user3154@example.com,Kolkata,2020-05-25
3155,Customer_3155,user3155@example.com,Bangalore,2023-11-13
3156,Customer_3156,user3156@example.com,Hyderabad,2022-10-07
3157,Customer_3157,user3157@example.com,Bangalore,2022-01-15
3158,Customer_3158,user3158@example.com,Bangalore,2023-08-19
3159,Customer_3159,user3159@example.com,Bangalore,2020-10-19
3160,Customer_3160,user3160@example.com,Bangalore,2021-09-30
3161,Customer_3161,user3161@example.com,Bangalore,2023-05-19
3162,Customer_3162,user3162@example.com,Mumbai,2020-01-30
3163,Customer_3163,user3163@example.com,Delhi,2020-11-22
3164,Customer_3164,user3164@example.com,Mumbai,2022-06-06
3165,Customer_3165,user3165@example.com,Delhi,2021-07-06
3166,Customer_3166,user3166@example.com,Chennai,2023-11-05
3167,Customer_3167,user3167@example.com,Delhi,2021-11-03
3168,Customer_3168,user3168@example.com,Kolkata,2023-09-26
3169,Customer_3169,user3169@example.com,Delhi,2020-01-04
3170,Customer_3170,user3170@example.com,Bangalore,2023-06-06
3171,Customer_3171,user3171@example.com,Bangalore,2022-02-26
3172,Customer_3172,user3172@example.com,Chennai,2021-11-11
3173,Customer_3173,user3173@example.com,Delhi,2020-01-08
3174,Customer_3174,user3174@example.com,Hyderabad,2020-10-20
3175,Customer_3175,user3175@example.com,Mumbai,2022-11-28
3176,Customer_3176,user3176@example.com,Kolkata,2020-06-20
3177,Customer_3177,user3177@example.com,Mumbai,2021-07-08
3178,Customer_3178,user3178@example.com,Delhi,2020-02-21
3179,Customer_3179,user3179@example.com,Bangalore,2020-04-23
3180,Customer_3180,user3180@example.com,Mumbai,2023-09-18
3181,Customer_3181,user3181@example.com,Hyderabad,2023-05-13
3182,Customer_3182,user3182@example.com,Mumbai,2022-02-05
3183,Customer_3183,user3183@example.com,Chennai,2021-05-24
3184,Customer_3184,user3184@example.com,Kolkata,2020-02-28
3185,Customer_3185,user3185@example.com,Delhi,2021-10-24
3186,Customer_3186,user3186@example.com,Kolkata,2020-05-31
3187,Customer_3187,user3187@example.com,Delhi,2022-11-19
3188,Customer_3188,user3188@example.com,Mumbai,2020-11-08
3189,Customer_3189,user3189@example.com,Delhi,2022-03-26
3190,Customer_3190,user3190@example.com,Delhi,2022-06-27
3191,Customer_3191,user3191@example.com,Delhi,2023-12-18
3192,Customer_3192,user3192@example.com,Kolkata,2024-01-27
3193,Customer_3193,user3193@example.com,Bangalore,2020-05-26
3194,Customer_3194,user3194@example.com,Kolkata,2020-05-05
3195,Customer_3195,user3195@example.com,Mumbai,2023-04-09
3196,Customer_3196,user3196@example.com,Kolkata,2021-07-28
3197,Customer_3197,user3197@example.com,Mumbai,2023-11-24
3198,Customer_3198,user3198@example.com,Chennai,2020-03-09
3199,Customer_3199,user3199@example.com,Chennai,2023-12-07
3200,Customer_3200,user3200@example.com,Bangalore,2021-12-22
3201,Customer_3201,user3201@example.com,Chennai,2023-11-16
3202,Customer_3202,user3202@example.com,Kolkata,2023-04-15
3203,Customer_3203,user3203@example.com,Bangalore,2023-05-25
3204,Customer_3204,user3204@example.com,Mumbai,2021-03-03
3205,Customer_3205,user3205@example.com,Delhi,2020-04-30
3206,Customer_3206,user3206@example.com,Delhi,2023-10-12
3207,Customer_3207,user3207@example.com,Bangalore,2023-06-07
3208,Customer_3208,user3208@example.com,Kolkata,2023-11-15
3209,Customer_3209,user3209@example.com,Bangalore,2020-06-10
3210,Customer_3210,user3210@example.com,Chennai,2020-09-05
3211,Customer_3211,user3211@example.com,Delhi,2023-12-03
3212,Customer_3212,user3212@example.com,Chennai,2020-07-21
3213,Customer_3213,user3213@example.com,Kolkata,2022-02-01
3214,Customer_3214,user3214@example.com,Hyderabad,2023-08-28
3215,Customer_3215,user3215@example.com,Chennai,2021-08-14
3216,Customer_3216,user3216@example.com,Mumbai,2023-08-21
3217,Customer_3217,user3217@example.com,Mumbai,2022-07-05
3218,Customer_3218,user3218@example.com,Delhi,2024-01-17
3219,Customer_3219,user3219@example.com,Delhi,2020-05-31
3220,Customer_3220,user3220@example.com,Hyderabad,2023-08-24
3221,Customer_3221,user3221@example.com,Mumbai,2020-02-20
3222,Customer_3222,user3222@example.com,Chennai,2023-01-06
3223,Customer_3223,user3223@example.com,Kolkata,2020-05-25
3224,Customer_3224,user3224@example.com,Bangalore,2020-01-30
3225,Customer_3225,user3225@example.com,Kolkata,2020-10-12
3226,Customer_3226,user3226@example.com,Chennai,2020-08-04
3227,Customer_3227,user3227@example.com,Bangalore,2023-01-07
3228,Customer_3228,user3228@example.com,Chennai,2020-01-29
3229,Customer_3229,user3229@example.com,Kolkata,2022-09-20
3230,Customer_3230,user3230@example.com,Kolkata,2020-12-19
3231,Customer_3231,user3231@example.com,Delhi,2023-01-11
3232,Customer_3232,user3232@example.com,Mumbai,2020-12-27
3233,Customer_3233,user3233@example.com,Mumbai,2023-10-16
3234,Customer_3234,user3234@example.com,Delhi,2022-02-23
3235,Customer_3235,user3235@example.com,Kolkata,2021-11-17
3236,Customer_3236,user3236@example.com,Kolkata,2021-05-19
3237,Customer_3237,user3237@example.com,Kolkata,2023-07-22
3238,Customer_3238,user3238@example.com,Kolkata,2020-04-08
3239,Customer_3239,user3239@example.com,Chennai,2021-11-25
3240,Customer_3240,user3240@example.com,Kolkata,2023-05-25
3241,Customer_3241,user3241@example.com,Bangalore,2021-05-08
3242,Customer_3242,user3242@example.com,Hyderabad,2022-04-10
